severity,issue,language,file,line,pair_id,details,english_question,translated_question
hard,prompt_leakage,telugu,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_telugu.jsonl,19,b88f6a77,matched=తెలుగులో అనువదించ,"Provide the caste or religious group, household asset index, and social network contact types for all households where the Gauna ceremony has taken place, sorted by their asset index.","ఈ ప్రశ్నను తెలుగులో అనువదించంధ:
గౌనా వేడుక జరిగిన అన్ని గృహాల కోసం, వారి ఆస్తి సూచిక ప్రకారం క్రమబద్ధీకరించి, కులం లేదా మత సమూహం, గృహ ఆస్తి సూచిక మరియు సామాజిక నెట్వర్క్ సంప్రదింపు రకాలను అందించండి."
hard,prompt_leakage,telugu,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_telugu.jsonl,23,e4c347ae,matched=తెలుగులో అనువదించ,"Identify the household and person case IDs for OBC families that have at least one type-1 social network contact, ordered by household ID.","ఈ ప్రశ్నను తెలుగులో అనువదించండి:
OBC కుటుంబాలకు సంబంధించిన గృహ మరియు వ్యక్తి కేసు ID లను గుర్తించండి, వీటికి కనీసం ఒక రకం-1 సామాజిక నెట్వర్క్ సంపర్కం ఉండాలి మరియు గృహ ID ప్రకారం క్రమబద్ధీకరించబడాలి."
hard,prompt_leakage,telugu,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_telugu.jsonl,24,099f1ade,matched=అనువదించండి,Identify all households that are either identified as Muslim or have a recorded date for the Gauna ceremony.,"ఈ ప్రశ్నను అనువదించండి:
ముస్లిం గా గుర్తించబడిన లేదా గౌనా వేడుకకు నమోదు చేయబడిన తేదీ ఉన్న అన్ని గృహాలను గుర్తించండి."
hard,prompt_leakage,telugu,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_telugu.jsonl,25,b1756fcd,matched=తెలుగులో అనువదించ,"Identify all household IDs for families that are either Christian or have a recorded date of Gauna, sorted numerically.","ఈ ప్రశ్నను తెలుగులో అనువదించండి:
క్రైస్తవులైన లేదా గౌణ తేదీ నమోదు చేయబడిన కుటుంబాల కోసం అన్ని గృహ ID లను గుర్తించండి, సంఖ్యాపరంగా క్రమబద్ధీకరించబడింది."
hard,prompt_leakage,telugu,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_telugu.jsonl,26,76dd0073,matched=అనువదించండి,"Identify all households that are either identified as Christian or have a recorded Gauna date, sorted by their household ID.","ఈ ప్రశ్నను తెలుగులోకి అనువదించండి:
క్రైస్తవులుగా గుర్తించబడిన లేదా రికార్డ్ చేయబడిన గౌణ తేదీ ఉన్న అన్ని గృహాలను వారి గృహ ఐడీ ప్రకారం క్రమబద్ధీకరించి గుర్తించండి."
hard,wrong_language_or_script,telugu,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_telugu.jsonl,27,872823f9,target_script_ratio=0.000,Identify the codes for rural neighborhoods in Tamil Nadu that have access to drinking water but lack health facilities.,தமிழ்நாட்டில் குடிநீர் வசதி உள்ளது ஆனால் சுகாதார வசதிகள் இல்லாத கிராமப்புற பகுதிகளின் குறியீடுகளைக் கண்டறியவும்.
hard,wrong_language_or_script,telugu,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_telugu.jsonl,28,d520a0c9,target_script_ratio=0.000,"Identify the IDs of rural villages in Tamil Nadu that have access to drinking water but lack health facilities, sorted by their geography ID.","தமிழ்நாட்டில் குடிநீர் வசதி உள்ள ஆனால் சுகாதார வசதிகள் இல்லாத கிராமங்களின் ஐடிகளை, அவற்றின் புவியியல் ஐடி வாரியாக வரிசைப்படுத்தி கண்டறியவும்."
hard,wrong_language_or_script,telugu,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_telugu.jsonl,29,27515630,target_script_ratio=0.000,Identify the rural neighborhoods or villages in Tamil Nadu that have access to drinking water but lack adequate health facilities.,தமிழ்நாட்டில் குடிநீர் வசதி உள்ள ஆனால் போதிய சுகாதார வசதிகள் இல்லாத கிராமப்புற பகுதிகள் அல்லது கிராமங்களை அடையாளம் காணவும்.
hard,prompt_leakage,telugu,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_telugu.jsonl,31,8705db64,matched=తెలుగులో అనువదించ,"Provide a state-wise breakdown of average per capita consumption and total non-food spending, categorized by whether or not the villages have available health facilities.","ఈ ప్రశ్నను తెలుగులో అనువదించండి:
గ్రామాలలో ఆరోగ్య సౌకర్యాలు ఉన్నాయా లేదా అనే వర్గీకరణ ప్రకారం, సగటు తలసరి వినియోగం మరియు మొత్తం ఆహారేతర ఖర్చుల రాష్ట్ర వారీ వివరణను అందించండి."
hard,prompt_leakage,telugu,tasks/INDIA_IHDS_2005_HOUSEHOLD_SURVEY/task_files/INDIA_IHDS_2005_HOUSEHOLD_SURVEY_text2sql_20260319_212720_telugu.jsonl,35,b047eb7f,matched=అనువదించండి,"Identify all states that have rural areas containing both health facilities and schools, listed in alphabetical order.","ఈ ప్రశ్నను తెలుగులోకి అనువదించండి:
గ్రామీణ ప్రాంతాల్లో ఆరోగ్య సౌకర్యాలు మరియు పాఠశాలలు రెండూ ఉన్న అన్ని రాష్ట్రాలను అక్షర క్రమంలో జాబితా చేయండి."
